Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	diameter	mean_degree	degreecentralization	assortativity_nominal_EukProk	assortativity_nominal_Sizefraction	assortativity_degree	ave_node_betweenness	ave_edge_betweenness	betweennesscentralization	ave_closeness	closenesscentralization	closenesscentralization_disconnected_graphs	closenesscentralization_disconnected_graphs_normalized	count_nano	count_pico	count_euk	count_bac	count_en	count_ep	count_bn	count_bp	fraction_nano	fraction_pico	fraction_euk	fraction_bac	fraction_en	fraction_ep	fraction_bn	fraction_bp
staticNW	709	16626	0.0662427386388085	16481	0.991278720076988	145	0.00872127992301215	0.606233193313513	-0.55648124137931	0.608191385190628	0.557174539051335	3.25141116614214	11	46.8998589562764	0.244491724638028	0.125020323256184	0.304153316084547	0.342136527988	752.708039492243	46.3555876338265	0.0683170014756531	5.93006511517896e-05	0.00622879757894951	251.06677311092	0.354614086314858	404	305	294	415	153	141	251	164	56.9816643159379	43.0183356840621	41.4668547249647	58.5331452750353	21.5796897038082	19.8871650211566	35.4019746121298	23.1311706629055
